,Latitude,Longitude,Tweets,Positive,Negative,Neutral,Mixed,Sentiment
27,8,82,RT : Received 1st dose Covishield vaccine. Process: PHI informed location. Queued 8.30. Staff and public relaxed. Signed consent',0.14222410321235657,0.010560302995145321,0.8469983339309692,0.0002172952372347936,NEUTRAL
28,8,82,RT : Received 1st dose Covishield vaccine. Process: PHI informed location. Queued 8.30. Staff and public relaxed. Signed consent',0.14222410321235657,0.010560302995145321,0.8469983339309692,0.0002172952372347936,NEUTRAL
29,8,82,Received 1st dose Covishield vaccine. Process: PHI informed location. Queued 8.30. Staff and public relaxed. Signed consent form. Registered details. Received jab 9.45. Waited precautionary 20 mins. Told to take paracetamol for fever and avoid heaty' foods. No next date specified. ,0.0428609736263752,0.038086116313934326,0.9182681441307068,0.000784729141741991,NEUTRAL
30,8,82,Am hearing anecdotal account of people who are reluctant to have vaccine because they are worried about what they have heard about side-effects like fever. Need much more communication about risks from these Vs getting/spreading COVID19.   _SriLanka ,0.0014493277994915843,0.487604558467865,0.5108732581138611,7.282789738383144e-05,NEUTRAL
31,8,93,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
32,8,93,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
33,8,93,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
34,8,93,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
35,8,93,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
36,8,93,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
37,8,93,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
38,8,93,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
39,8,93,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
40,8,93,"AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspector was given the 1st  vaccine in PBMC followed by the Safaikaramcharis.CoWIN ",0.004959506914019585,0.32742759585380554,0.6675611138343811,5.184379551792517e-05,NEUTRAL
41,8,94,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
42,8,94,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
43,8,94,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
44,8,94,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
45,8,94,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
46,8,94,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
47,8,94,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
48,8,94,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
49,8,94,"RT _ANI: AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspecto'",0.001241386984474957,0.8372129797935486,0.16151997447013855,2.5681934857857414e-05,NEGATIVE
50,8,94,"AndamanFightsCOVID19COVID19 Vaccination administered to the PBMC FRONTLINE WORRIORS. Shri. Satish Kumar, Sanitary Inspector was given the 1st  vaccine in PBMC followed by the Safaikaramcharis.CoWIN ",0.004959506914019585,0.32742759585380554,0.6675611138343811,5.184379551792517e-05,NEUTRAL
51,8,97,RT : Hong Kong begins coronavirus vaccination with Chinaand39;s Sinovac | Covid vaccine update | English News: A PHP Error w',0.0032210983335971832,0.18308092653751373,0.812599241733551,0.001098815118893981,NEUTRAL
52,8,97,Hong Kong begins coronavirus vaccination with Chinaand39;s Sinovac | Covid vaccine update | English News: A PHP Error was encountered Severity: Notice Message: Undefined property: stdClass::$detail Filename: frontend/page.rss.php Line Number: 28 ,0.0016035718144848943,0.03018043376505375,0.9681969881057739,1.893567605293356e-05,NEUTRAL
53,8,97,RT : @21WIRE Vaccine taker = Russian Roulette player',0.0029313042759895325,0.009180913679301739,0.9878525733947754,3.525105785229243e-05,NEUTRAL
54,8,97,RT : NEWSCENTER [FULL]: First recipient group receives COVID-19 vaccine in S. Korea: A PHP Error was encountered Severity:',0.003811256494373083,0.40090078115463257,0.5949962735176086,0.00029166261083446443,NEUTRAL
55,8,97,NEWSCENTER [FULL]: First recipient group receives COVID-19 vaccine in S. Korea: A PHP Error was encountered Severity: Notice Message: Undefined property: stdClass::$detail Filename: frontend/page.rss.php Line Number: 28 Backtrace: File: ,0.000513169914484024,0.009691781364381313,0.9897894263267517,5.654984761349624e-06,NEUTRAL
56,8,97,RT : Novavax and Takeda Finalize License Agreement for Novavax' COVID-19 Vaccine Candidate in Japan; TakedaInitiates Phase',0.0007215466466732323,0.0015180413611233234,0.9977577328681946,2.6827083274838515e-06,NEUTRAL
57,8,97,Novavax and Takeda Finalize License Agreement for Novavax' COVID-19 Vaccine Candidate in Japan; TakedaInitiates Phase 1/2 Trial in Japan: A PHP Error was encountered Severity: Notice Message: Undefined property: stdClass::$detail Filename: ,0.0005392845487222075,0.0016497912583872676,0.9978083968162537,2.5236424789909506e-06,NEUTRAL
58,8,97,RT : @21WIRE Vaccine taker = Russian Roulette player',0.0029313042759895325,0.009180913679301739,0.9878525733947754,3.525105785229243e-05,NEUTRAL
59,8,97,RT : @21WIRE Vaccine taker = Russian Roulette player',0.0029313042759895325,0.009180913679301739,0.9878525733947754,3.525105785229243e-05,NEUTRAL
60,8,97,RT : @21WIRE Vaccine taker = Russian Roulette player',0.0029313042759895325,0.009180913679301739,0.9878525733947754,3.525105785229243e-05,NEUTRAL
61,8,97,@21WIRE Vaccine taker = Russian Roulette player',0.0008433908806182444,0.003074090927839279,0.9960625767707825,1.9936527678510174e-05,NEUTRAL
62,8,97,"Put your fucking face mask on and shut your punk fucking mouth up...Take your vaccine and die mother fuckers....you are all nothing but useless eaters and have no value whatsoever in this life. Your deaths are more than welcomed by me, bunch of fucking cattle'",0.00048004742711782455,0.9984797835350037,0.0009993042331188917,4.087962588528171e-05,NEGATIVE
63,8,97,"_  _Politic They should stamp your passport saying you had the vaccine, then countries can refuse entry of people who do NOT have the vaccine stamp in their passport.'",0.0008037881343625486,0.7155128121376038,0.28350943326950073,0.00017385309911333025,NEGATIVE
64,8,97,"Nine high-risk provinces to receive the first lot of 200,000 doses of Sinovac vaccine. Bangkok and eight other provinces with high incidence of COVID-19 infections wil.... ",0.0020279830787330866,0.11380890756845474,0.8828858137130737,0.0012772915652021766,NEUTRAL
65,8,97,RT : Wealthy countries consider vaccine passports' for free flow of travel: A PHP Error was encountered Severity: Notice M',0.002094714669510722,0.5363970994949341,0.4587870240211487,0.002721131779253483,NEGATIVE
66,8,97,Wealthy countries consider vaccine passports' for free flow of travel: A PHP Error was encountered Severity: Notice Message: Undefined property: stdClass::$detail Filename: frontend/page.rss.php Line Number: 28 Backtrace: File: ,0.0010411562398076057,0.06774748116731644,0.9311590790748596,5.2309853344922885e-05,NEUTRAL
67,8,97,Interesting article: the idea of vaccination passports could end up damaging tourism-dependent destinations such as Thailand ,0.0854116901755333,0.05015120282769203,0.6046292781829834,0.25980785489082336,NEUTRAL
68,8,97,"  Nah sorry, this fool needs to go. No body in normal realms of society would get away with breaking the law. The only thing handled well by his team is the vaccine roll out. But let's be honest that isn't him really again it's all the frontline workers. Get rid'",0.0021145150531083345,0.9752423763275146,0.018609076738357544,0.004033992998301983,NEGATIVE
69,9,76,"UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistance",0.5812255144119263,0.001208615954965353,0.417348176240921,0.00021774180640932173,POSITIVE
70,9,76,  They do but they don't kill. ,0.12762555480003357,0.14336591958999634,0.12060210853815079,0.6084064245223999,MIXED
71,9,77,"UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistance",0.5812255144119263,0.001208615954965353,0.417348176240921,0.00021774180640932173,POSITIVE
72,9,77,  They do but they don't kill. ,0.12762555480003357,0.14336591958999634,0.12060210853815079,0.6084064245223999,MIXED
73,9,78,RT : Put the vaccine in pan masala and whole north India will be vaccinated by evening.',0.016587505117058754,0.2707807719707489,0.7105292677879333,0.0021024758461862803,NEUTRAL
74,9,78,RT : Put the vaccine in pan masala and whole north India will be vaccinated by evening.',0.016587505117058754,0.2707807719707489,0.7105292677879333,0.0021024758461862803,NEUTRAL
75,9,78,_Updatez Covid vaccine is not approved for under 18 right?',0.00045654410496354103,0.24826155602931976,0.7511798143386841,0.00010219161777058616,NEUTRAL
76,10,76,"CanSino's adenovirus vector vaccine results from Pakistan are excellent. In the Pakistani subset, efficacy at preventing symptomatic cases was 74.8% and 100% at preventing severe disease. There were 30,000 participants and 101 COVID cases. Thank you Dr Faisal Sultan  ",0.8805282115936279,0.0005615500267595053,0.11875991523265839,0.00015035505930427462,POSITIVE
77,10,76,Chinese adenovirus vector vaccine manufacturers CanSino report 95.47% efficacy at preventing severe disease 14 days after single dose vaccination. Overall efficacy for symptomatic disease is in the mid 60's.  ,0.044819314032793045,0.03802186995744705,0.3350064158439636,0.5821523666381836,MIXED
78,10,76,"COVID19: WHO chief thanks India, PM Modi for sharing vaccine with over 60 nations'",0.33223292231559753,0.011756417341530323,0.6555602550506592,0.0004503389063756913,NEUTRAL
79,10,76,"RT : Covaxin is unfairly criticised -mainly by those who subscribe to 'WhatApp university'In fact, a whole virus inactiva'",0.0005269188550300896,0.8961483240127563,0.10327525436878204,4.957578858011402e-05,NEGATIVE
80,10,76,"RT : Covaxin is unfairly criticised -mainly by those who subscribe to 'WhatApp university'In fact, a whole virus inactiva'",0.0005269188550300896,0.8961483240127563,0.10327525436878204,4.957578858011402e-05,NEGATIVE
81,10,76,Got first dose of covidsheild vaccine. ,0.021370436996221542,0.013737518340349197,0.962027907371521,0.002864148234948516,NEUTRAL
82,10,76,RT : Sinopharm makes 2 inactivated virus vaccines BBIBP-CoV (Beijing) and WIV04 (Wuhan) (BPL/alum).The Wuhan unit has just a',0.020287880674004555,0.035899654030799866,0.9437648057937622,4.775160050485283e-05,NEUTRAL
83,10,76,Sinopharm makes 2 inactivated virus vaccines BBIBP-CoV (Beijing) and WIV04 (Wuhan) (BPL/alum).The Wuhan unit has just announced 72.5% efficacy in a brief press release.The Beijing unit had announced 79.3% as interim of P3 trials. UAE had said 86% earlier. ,0.023544147610664368,0.0160366278141737,0.9603197574615479,9.951272659236565e-05,NEUTRAL
84,10,76,Moderna's Covid Deals Top $18 Billion; Medical Chief Exits ,0.009336652234196663,0.0004185230645816773,0.9902337789535522,1.10918726932141e-05,NEUTRAL
85,10,76,   It is not about India or 'indigenous vaccine'. Immunity is such a deep subject it is not easy to explain it here. That's why I said if you wish to discuss you can contact me.',0.026192383840680122,0.4533565938472748,0.5191887021064758,0.0012623229995369911,NEUTRAL
86,10,76,"RT : Covaxin is unfairly criticised -mainly by those who subscribe to 'WhatApp university'In fact, a whole virus inactiva'",0.0005269188550300896,0.8961483240127563,0.10327525436878204,4.957578858011402e-05,NEGATIVE
87,10,76,"Covaxin is unfairly criticised -mainly by those who subscribe to 'WhatApp university'In fact, a whole virus inactivated vaccine that generates the right kind of T cell response (and antibodies) is the need of the hour - for long term.My comment in   ",0.003425001399591565,0.7325689792633057,0.26393598318099976,7.001076301094145e-05,NEGATIVE
88,10,76,"RT : The disease curves diverge past day 12 of the 1st dose of vaccine, which is about the time immunity starts kicking in.'",0.01023914199322462,0.25296175479888916,0.5499007701873779,0.18689829111099243,NEUTRAL
89,10,76,BEWARE OF THE COVID VACCINE..... ,0.008590301498770714,0.40053436160087585,0.5907520055770874,0.00012326144496910274,NEUTRAL
90,10,76,"Johnson and Johnson covid vaccine gets closer to the approval. Unlike other vaccines, 1. this is a one shot vaccine2. it's easier to store and transport as it does not require extremely cold conditions for storage.This is most likely to be approved in a week or two. ",0.5314845442771912,0.008878923021256924,0.4560961127281189,0.0035403352230787277,POSITIVE
91,10,76,"The disease curves diverge past day 12 of the 1st dose of vaccine, which is about the time immunity starts kicking in. In other words, for the 1st 12 days, those who had vaccine have the same risk as those who didn't get the vaccine. Thread by @_MiguelHernan, one of the authors. ",0.006773783825337887,0.23174840211868286,0.7545612454414368,0.006916540674865246,NEUTRAL
92,10,76,he Centre on Wednesday announced that people over 60 years and those above 45 with comorbidities can get COVID-19 vaccine from March 1.,0.031848009675741196,0.07050397247076035,0.8967377543449402,0.0009102856274694204,NEUTRAL
93,10,76,The largest published series for preventing severe COVID-19 with vaccine. 229 cases in Israel: 55 in the vaccinated vs. 174 in the unvaccinated group. Efficacy 62% for day 14-20 after 1st dose and 92% for &gt;6 days after 2nd dose Pfizer vaccine. ,0.1529306024312973,0.019191225990653038,0.827805757522583,7.239996921271086e-05,NEUTRAL
94,10,76,Moderna sends new version of its vaccine (modified to target 501Y.V2 variant from South Africa) to National Institutes of Health for testing.  ,0.020894484594464302,0.012666267342865467,0.9662961363792419,0.00014301386545412242,NEUTRAL
95,10,76,RT : Is a single vaccine dose enough? Dr Collins presents some early thought processes in that direction. Those who had p',0.060531239956617355,0.0900150015950203,0.8444572687149048,0.004996481817215681,NEUTRAL
96,10,76,RT : Involve private sector to accelerate the COVID19 vaccination drive CPPRIndia vaccine,0.021481920033693314,0.004861507099121809,0.9735773205757141,7.924597593955696e-05,NEUTRAL
97,10,76,"RT : 'While vaccination is a public good and bestows responsibility on the govt, greater the availability of vaccine in a deregula'",0.12250331044197083,0.22889187932014465,0.4496324956417084,0.19897234439849854,NEUTRAL
98,10,76,Has anyone experienced INCREASED appetite for a few days after COVID vaccine? There are several anecdotal reports. Please reply to this tweet with details.  ,0.02846621908247471,0.016414400190114975,0.9524474143981934,0.0026719982270151377,NEUTRAL
99,10,76,"RT : 'While vaccination is a public good and bestows responsibility on the govt, greater the availability of vaccine in a deregula'",0.12250331044197083,0.22889187932014465,0.4496324956417084,0.19897234439849854,NEUTRAL
100,10,76,"Is a single vaccine dose enough? Dr Collins presents some early thought processes in that direction. Those who had prior infection generate a lot more antibodies - as expected. But this is not a known marker of duration of protection, as T cell immunity plays a dominant role. ",0.057706110179424286,0.02572268806397915,0.6448391675949097,0.271731972694397,NEUTRAL
101,10,76,"'While vaccination is a public good and bestows responsibility on the govt, greater the availability of vaccine in a deregulated space, closer we get to the intended outcomes' writes  and @_insamtweets_ The article as published on : ",0.12650340795516968,0.019979141652584076,0.8486727476119995,0.004844744689762592,NEUTRAL
102,10,76,RT : Involve private sector to accelerate the COVID19 vaccination drive CPPRIndia vaccine,0.021481920033693314,0.004861507099121809,0.9735773205757141,7.924597593955696e-05,NEUTRAL
103,10,76,RT : Background rate denotes how commonly certain diseases occur in a population. Knowing this is important during a vaccin',0.004150968510657549,0.08762060105800629,0.9071820378303528,0.001046368503011763,NEUTRAL
104,10,76,"Background rate denotes how commonly certain diseases occur in a population. Knowing this is important during a vaccination program, to see if the OBSERVED event rates are the same as EXPECTED. If event rate is greater than expected, then it could be the result of vaccine.2/2'",0.006928843911737204,0.061026182025671005,0.9299110174179077,0.002133944071829319,NEUTRAL
105,10,76,Is Cervical Cancer preventable? There is a vaccine for cervical cancer. The vaccine is administered in two doses to pubescent girls aged between 9-15 and three doses to girls and women aged 16-26. ,0.004359399899840355,0.07637746632099152,0.9173568487167358,0.0019062687642872334,NEUTRAL
106,10,76," A single dose might suffice for those who already had COVID-19 earlier. As you said it works like a booster. But the real question is whether a single dose alone could provide durable immunity for all, as in JandJ vaccine which is similar to Astra vaccine but with human adenovirus.'",0.06559085100889206,0.162565216422081,0.22651280462741852,0.5453311800956726,MIXED
107,10,76,"From March 1, people above 60 years of age and those above 45 years of age with comorbidities will be vaccinated at 10,000 govt and over 20,000 private vaccination centres. The vaccine will be given free of cost at govt centres'",0.0970759242773056,0.04637264832854271,0.8334739804267883,0.02307746186852455,NEUTRAL
108,10,76,Involve private sector to accelerate the COVID19 vaccination drive CPPRIndia vaccine,0.029282482340931892,0.0009675732580944896,0.969720184803009,2.9866674594813958e-05,NEUTRAL
109,10,76,RT : My article on covaxin in simple Q/A format for the common man. This is in Malayalam.  ? ,0.01256029587239027,0.012949996627867222,0.9744051098823547,8.459240052616224e-05,NEUTRAL
110,10,76,RT : My article on covaxin in simple Q/A format for the common man. This is in Malayalam.  ? ,0.01256029587239027,0.012949996627867222,0.9744051098823547,8.459240052616224e-05,NEUTRAL
111,10,76,RT : 1   I agree with Dr.Prasanna Simha. The nonsense that's being spread on Vaccine is so',0.01872895658016205,0.7393796443939209,0.23782385885715485,0.004067565314471722,NEGATIVE
112,10,76,RT : 1   I agree with Dr.Prasanna Simha. The nonsense that's being spread on Vaccine is so',0.01872895658016205,0.7393796443939209,0.23782385885715485,0.004067565314471722,NEGATIVE
113,10,76,"1   I agree with Dr.Prasanna Simha. The nonsense that's being spread on Vaccine is so insiduous, I found some in my friend circle spouting nonsense.The poor are being totally misled. I did a dipstick amongst maids in relatives houses in Kerala and TN, except 1, 8 said they won't take'",0.0009917488787323236,0.977809727191925,0.020526355132460594,0.0006721653044223785,NEGATIVE
114,10,76,RT : Kerala elections: Officials on poll duty start receiving vaccine for Covid_19. KeralaElection2021  ,0.0017671588575467467,0.017051242291927338,0.9811204075813293,6.115372525528073e-05,NEUTRAL
115,10,76,SHAMELESS MINISTERS...WITH THE CROOKED CORONA VACCINE MAKER. ,0.3603350818157196,0.27083727717399597,0.3248150944709778,0.044012561440467834,POSITIVE
116,10,77,"CanSino's adenovirus vector vaccine results from Pakistan are excellent. In the Pakistani subset, efficacy at preventing symptomatic cases was 74.8% and 100% at preventing severe disease. There were 30,000 participants and 101 COVID cases. Thank you Dr Faisal Sultan  ",0.8805282115936279,0.0005615500267595053,0.11875991523265839,0.00015035505930427462,POSITIVE
117,10,77,Chinese adenovirus vector vaccine manufacturers CanSino report 95.47% efficacy at preventing severe disease 14 days after single dose vaccination. Overall efficacy for symptomatic disease is in the mid 60's.  ,0.044819314032793045,0.03802186995744705,0.3350064158439636,0.5821523666381836,MIXED
118,10,77,"COVID19: WHO chief thanks India, PM Modi for sharing vaccine with over 60 nations'",0.33223292231559753,0.011756417341530323,0.6555602550506592,0.0004503389063756913,NEUTRAL
119,10,77,"RT : Covaxin is unfairly criticised -mainly by those who subscribe to 'WhatApp university'In fact, a whole virus inactiva'",0.0005269188550300896,0.8961483240127563,0.10327525436878204,4.957578858011402e-05,NEGATIVE
120,10,77,"RT : Covaxin is unfairly criticised -mainly by those who subscribe to 'WhatApp university'In fact, a whole virus inactiva'",0.0005269188550300896,0.8961483240127563,0.10327525436878204,4.957578858011402e-05,NEGATIVE
121,10,77,Got first dose of covidsheild vaccine. ,0.021370436996221542,0.013737518340349197,0.962027907371521,0.002864148234948516,NEUTRAL
